mun_noti,mun_infe,notifications,latitude_noti,longitude_noti,nome_noti,latitude_infe,longitude_infe,nome_infe
110004,130270,45,-11.4343,-61.4562,Cacoal,-5.80462,-61.2895,Manicoré
110004,130290,3,-11.4343,-61.4562,Cacoal,-3.39289,-57.7067,Maués
110004,130330,12,-11.4343,-61.4562,Cacoal,-5.12593,-60.3732,Novo Aripuanã
110004,130350,1,-11.4343,-61.4562,Cacoal,-7.71311,-66.992,Pauini
110004,130356,1,-11.4343,-61.4562,Cacoal,-2.7045,-59.6858,Rio Preto da Eva
110004,130370,1,-11.4343,-61.4562,Cacoal,-3.09544,-67.9463,Santo Antônio do Içá
110004,140010,8,-11.4343,-61.4562,Cacoal,2.82384,-60.6753,Boa Vista
110004,140047,4,-11.4343,-61.4562,Cacoal,0.939956,-60.4389,Rorainópolis
110004,150360,5,-11.4343,-61.4562,Cacoal,-4.2667,-55.9926,Itaituba
110004,150375,22,-11.4343,-61.4562,Cacoal,-6.21469,-57.7544,Jacareacanga
110004,150460,1,-11.4343,-61.4562,Cacoal,-2.5831,-49.5042,Mocajuba
110004,150506,1,-11.4343,-61.4562,Cacoal,-4.24749,-49.9499,Novo Repartimento
110004,150613,1,-11.4343,-61.4562,Cacoal,-8.02529,-50.0317,Redenção
110004,150619,1,-11.4343,-61.4562,Cacoal,-4.10028,-54.9092,Rurópolis
110004,150795,1,-11.4343,-61.4562,Cacoal,-2.94584,-48.9489,Tailândia
110004,150805,2,-11.4343,-61.4562,Cacoal,-4.57347,-55.9429,Trairão
110004,150810,1,-11.4343,-61.4562,Cacoal,-3.7657,-49.6773,Tucuruí
110004,210300,1,-11.4343,-61.4562,Cacoal,-4.86505,-43.3617,Caxias
110004,320530,1,-11.4343,-61.4562,Cacoal,-20.3155,-40.3128,Vitória
110004,411180,1,-11.4343,-61.4562,Cacoal,-23.1591,-49.9739,Jacarezinho
110004,500797,2,-11.4343,-61.4562,Cacoal,-22.4898,-53.3519,Taquarussu
110004,510025,1,-11.4343,-61.4562,Cacoal,-9.86674,-56.0867,Alta Floresta
110004,510060,1,-11.4343,-61.4562,Cacoal,-17.8241,-53.2792,Alto Taquari
110004,510140,129,-11.4343,-61.4562,Cacoal,-10.1723,-59.4568,Aripuanã
110004,510250,1,-11.4343,-61.4562,Cacoal,-16.0764,-57.6818,Cáceres
110004,510268,1,-11.4343,-61.4562,Cacoal,-13.7242,-59.2858,Campos de Júlio
110004,510325,344,-11.4343,-61.4562,Cacoal,-9.46121,-59.2252,Colniza
110004,510330,3,-11.4343,-61.4562,Cacoal,-13.6614,-59.7848,Comodoro
110004,510337,2,-11.4343,-61.4562,Cacoal,-9.85656,-58.4192,Cotriguaçu
110004,510410,2,-11.4343,-61.4562,Cacoal,-9.96218,-54.9121,Guarantã do Norte
110004,510515,21,-11.4343,-61.4562,Cacoal,-11.3728,-58.7483,Juína
110004,510517,12,-11.4343,-61.4562,Cacoal,-10.3178,-58.3592,Juruena
110004,510590,1,-11.4343,-61.4562,Cacoal,-14.7192,-56.3284,Nobres
110004,510615,3,-11.4343,-61.4562,Cacoal,-9.84977,-57.8139,Nova Bandeirantes
110004,510618,1,-11.4343,-61.4562,Cacoal,-14.4727,-59.6001,Nova Lacerda
110004,510637,1,-11.4343,-61.4562,Cacoal,-16.6245,-54.4722,Pedra Preta
110004,510675,51,-11.4343,-61.4562,Cacoal,-15.2219,-59.3435,Pontes e Lacerda
110004,510704,1,-11.4343,-61.4562,Cacoal,-15.544,-54.2811,Primavera do Leste
110004,510757,113,-11.4343,-61.4562,Cacoal,-10.8376,-61.4697,Rondolândia
110004,510795,1,-11.4343,-61.4562,Cacoal,-14.6229,-57.4933,Tangará da Serra
110004,510880,1,-11.4343,-61.4562,Cacoal,-10.312,-55.4061,Nova Guarita
110005,110001,1,-13.187,-60.8168,Cerejeiras,-11.9283,-61.9953,Alta Floresta D'Oeste
110005,110002,19,-13.187,-60.8168,Cerejeiras,-9.90571,-63.0325,Ariquemes
110005,110003,17,-13.187,-60.8168,Cerejeiras,-13.4945,-60.552,Cabixi
110005,110004,2,-13.187,-60.8168,Cerejeiras,-11.4343,-61.4562,Cacoal
110005,110005,28,-13.187,-60.8168,Cerejeiras,-13.187,-60.8168,Cerejeiras
110005,110006,1,-13.187,-60.8168,Cerejeiras,-13.1174,-60.5454,Colorado do Oeste
110005,110007,144,-13.187,-60.8168,Cerejeiras,-12.9551,-60.8947,Corumbiara
110005,110008,4,-13.187,-60.8168,Cerejeiras,-12.4367,-64.228,Costa Marques
110005,110009,2,-13.187,-60.8168,Cerejeiras,-11.5266,-61.0252,Espigão D'Oeste
110005,110010,3,-13.187,-60.8168,Cerejeiras,-10.7889,-65.3296,Guajará-Mirim
110005,110011,1,-13.187,-60.8168,Cerejeiras,-10.4318,-62.4788,Jaru
110005,110013,46,-13.187,-60.8168,Cerejeiras,-9.44363,-61.9818,Machadinho D'Oeste
110005,110020,226,-13.187,-60.8168,Cerejeiras,-8.76077,-63.8999,Porto Velho
110005,110030,5,-13.187,-60.8168,Cerejeiras,-12.7502,-60.1488,Vilhena
110005,110033,16,-13.187,-60.8168,Cerejeiras,-10.4077,-65.3346,Nova Mamoré
110005,110040,20,-13.187,-60.8168,Cerejeiras,-9.71429,-63.3188,Alto Paraíso
110005,110045,125,-13.187,-60.8168,Cerejeiras,-10.1943,-63.8324,Buritis
110005,110070,10,-13.187,-60.8168,Cerejeiras,-10.5712,-63.6266,Campo Novo de Rondônia
110005,110080,69,-13.187,-60.8168,Cerejeiras,-8.7907,-63.7005,Candeias do Jamari
110005,110092,12,-13.187,-60.8168,Cerejeiras,-12.5611,-60.8877,Chupinguaia
110005,110094,16,-13.187,-60.8168,Cerejeiras,-9.36065,-62.5846,Cujubim
110005,110110,4,-13.187,-60.8168,Cerejeiras,-9.19687,-63.1809,Itapuã do Oeste
110005,110143,1,-13.187,-60.8168,Cerejeiras,-10.9068,-62.5564,Nova União
110005,110146,123,-13.187,-60.8168,Cerejeiras,-13.4823,-61.0471,Pimenteiras do Oeste
110005,110149,1,-13.187,-60.8168,Cerejeiras,-12.052,-63.568,São Francisco do Guaporé
110005,110160,1,-13.187,-60.8168,Cerejeiras,-10.2483,-62.3538,Theobroma
110005,120040,6,-13.187,-60.8168,Cerejeiras,-9.97499,-67.8243,Rio Branco
110005,130014,8,-13.187,-60.8168,Cerejeiras,-7.19409,-59.896,Apuí
110005,130090,6,-13.187,-60.8168,Cerejeiras,-6.52582,-64.3953,Canutama
110005,130170,54,-13.187,-60.8168,Cerejeiras,-7.51171,-63.0327,Humaitá
110005,130240,1,-13.187,-60.8168,Cerejeiras,-7.26413,-64.7948,Lábrea
110005,130260,2,-13.187,-60.8168,Cerejeiras,-3.11866,-60.0212,Manaus
110005,130270,28,-13.187,-60.8168,Cerejeiras,-5.80462,-61.2895,Manicoré
110005,130370,1,-13.187,-60.8168,Cerejeiras,-3.09544,-67.9463,Santo Antônio do Içá
110005,140010,1,-13.187,-60.8168,Cerejeiras,2.82384,-60.6753,Boa Vista
110005,150360,1,-13.187,-60.8168,Cerejeiras,-4.2667,-55.9926,Itaituba
110005,510140,7,-13.187,-60.8168,Cerejeiras,-10.1723,-59.4568,Aripuanã
110005,510268,1,-13.187,-60.8168,Cerejeiras,-13.7242,-59.2858,Campos de Júlio
110005,510325,38,-13.187,-60.8168,Cerejeiras,-9.46121,-59.2252,Colniza
110005,510330,9,-13.187,-60.8168,Cerejeiras,-13.6614,-59.7848,Comodoro
110005,510340,2,-13.187,-60.8168,Cerejeiras,-15.601,-56.0974,Cuiabá
110005,510480,1,-13.187,-60.8168,Cerejeiras,-15.9548,-54.9733,Jaciara
110005,510500,1,-13.187,-60.8168,Cerejeiras,-15.3342,-58.8723,Jauru
110005,510515,3,-13.187,-60.8168,Cerejeiras,-11.3728,-58.7483,Juína
110005,510675,4,-13.187,-60.8168,Cerejeiras,-15.2219,-59.3435,Pontes e Lacerda
110005,510880,1,-13.187,-60.8168,Cerejeiras,-10.312,-55.4061,Nova Guarita
110006,110001,1,-13.1174,-60.5454,Colorado do Oeste,-11.9283,-61.9953,Alta Floresta D'Oeste
110006,110002,4,-13.1174,-60.5454,Colorado do Oeste,-9.90571,-63.0325,Ariquemes
110006,110003,22,-13.1174,-60.5454,Colorado do Oeste,-13.4945,-60.552,Cabixi
110006,110006,11,-13.1174,-60.5454,Colorado do Oeste,-13.1174,-60.5454,Colorado do Oeste
110006,110007,23,-13.1174,-60.5454,Colorado do Oeste,-12.9551,-60.8947,Corumbiara
110006,110008,3,-13.1174,-60.5454,Colorado do Oeste,-12.4367,-64.228,Costa Marques
110006,110010,2,-13.1174,-60.5454,Colorado do Oeste,-10.7889,-65.3296,Guajará-Mirim
110006,110011,1,-13.1174,-60.5454,Colorado do Oeste,-10.4318,-62.4788,Jaru
110006,110013,18,-13.1174,-60.5454,Colorado do Oeste,-9.44363,-61.9818,Machadinho D'Oeste
110006,110020,61,-13.1174,-60.5454,Colorado do Oeste,-8.76077,-63.8999,Porto Velho
110006,110030,11,-13.1174,-60.5454,Colorado do Oeste,-12.7502,-60.1488,Vilhena
110006,110032,7,-13.1174,-60.5454,Colorado do Oeste,-11.6953,-62.7192,São Miguel do Guaporé
110006,110033,3,-13.1174,-60.5454,Colorado do Oeste,-10.4077,-65.3346,Nova Mamoré
110006,110040,4,-13.1174,-60.5454,Colorado do Oeste,-9.71429,-63.3188,Alto Paraíso
110006,110045,61,-13.1174,-60.5454,Colorado do Oeste,-10.1943,-63.8324,Buritis
110006,110070,10,-13.1174,-60.5454,Colorado do Oeste,-10.5712,-63.6266,Campo Novo de Rondônia
110006,110080,29,-13.1174,-60.5454,Colorado do Oeste,-8.7907,-63.7005,Candeias do Jamari
110006,110092,19,-13.1174,-60.5454,Colorado do Oeste,-12.5611,-60.8877,Chupinguaia
110006,110094,13,-13.1174,-60.5454,Colorado do Oeste,-9.36065,-62.5846,Cujubim
110006,110110,4,-13.1174,-60.5454,Colorado do Oeste,-9.19687,-63.1809,Itapuã do Oeste
110006,110140,1,-13.1174,-60.5454,Colorado do Oeste,-10.2458,-63.29,Monte Negro
110006,110146,10,-13.1174,-60.5454,Colorado do Oeste,-13.4823,-61.0471,Pimenteiras do Oeste
110006,110149,6,-13.1174,-60.5454,Colorado do Oeste,-12.052,-63.568,São Francisco do Guaporé
110006,110170,1,-13.1174,-60.5454,Colorado do Oeste,-11.1261,-62.3639,Urupá
110006,110175,1,-13.1174,-60.5454,Colorado do Oeste,-9.86215,-62.1876,Vale do Anari
110006,120001,1,-13.1174,-60.5454,Colorado do Oeste,-9.82581,-66.8972,Acrelândia
110006,120040,1,-13.1174,-60.5454,Colorado do Oeste,-9.97499,-67.8243,Rio Branco
110006,130014,1,-13.1174,-60.5454,Colorado do Oeste,-7.19409,-59.896,Apuí
110006,130090,5,-13.1174,-60.5454,Colorado do Oeste,-6.52582,-64.3953,Canutama
110006,130170,27,-13.1174,-60.5454,Colorado do Oeste,-7.51171,-63.0327,Humaitá
110006,130240,5,-13.1174,-60.5454,Colorado do Oeste,-7.26413,-64.7948,Lábrea
110006,130270,68,-13.1174,-60.5454,Colorado do Oeste,-5.80462,-61.2895,Manicoré
110006,130370,4,-13.1174,-60.5454,Colorado do Oeste,-3.09544,-67.9463,Santo Antônio do Içá
110006,210650,2,-13.1174,-60.5454,Colorado do Oeste,-3.09849,-45.035,Matinha
110006,510140,2,-13.1174,-60.5454,Colorado do Oeste,-10.1723,-59.4568,Aripuanã
110006,510325,33,-13.1174,-60.5454,Colorado do Oeste,-9.46121,-59.2252,Colniza
110006,510330,51,-13.1174,-60.5454,Colorado do Oeste,-13.6614,-59.7848,Comodoro
110006,510517,1,-13.1174,-60.5454,Colorado do Oeste,-10.3178,-58.3592,Juruena
110006,510675,5,-13.1174,-60.5454,Colorado do Oeste,-15.2219,-59.3435,Pontes e Lacerda
110007,110001,1,-12.9551,-60.8947,Corumbiara,-11.9283,-61.9953,Alta Floresta D'Oeste
110007,110002,1,-12.9551,-60.8947,Corumbiara,-9.90571,-63.0325,Ariquemes
110007,110007,89,-12.9551,-60.8947,Corumbiara,-12.9551,-60.8947,Corumbiara
110007,110008,1,-12.9551,-60.8947,Corumbiara,-12.4367,-64.228,Costa Marques
110007,110010,4,-12.9551,-60.8947,Corumbiara,-10.7889,-65.3296,Guajará-Mirim
110007,110013,7,-12.9551,-60.8947,Corumbiara,-9.44363,-61.9818,Machadinho D'Oeste
110007,110020,26,-12.9551,-60.8947,Corumbiara,-8.76077,-63.8999,Porto Velho
110007,110030,2,-12.9551,-60.8947,Corumbiara,-12.7502,-60.1488,Vilhena
110007,110033,4,-12.9551,-60.8947,Corumbiara,-10.4077,-65.3346,Nova Mamoré
110007,110045,36,-12.9551,-60.8947,Corumbiara,-10.1943,-63.8324,Buritis
110007,110070,10,-12.9551,-60.8947,Corumbiara,-10.5712,-63.6266,Campo Novo de Rondônia
110007,110080,2,-12.9551,-60.8947,Corumbiara,-8.7907,-63.7005,Candeias do Jamari
110007,110092,4,-12.9551,-60.8947,Corumbiara,-12.5611,-60.8877,Chupinguaia
110007,110094,1,-12.9551,-60.8947,Corumbiara,-9.36065,-62.5846,Cujubim
110007,110143,1,-12.9551,-60.8947,Corumbiara,-10.9068,-62.5564,Nova União
110007,110146,3,-12.9551,-60.8947,Corumbiara,-13.4823,-61.0471,Pimenteiras do Oeste
110007,110149,1,-12.9551,-60.8947,Corumbiara,-12.052,-63.568,São Francisco do Guaporé
110007,110160,4,-12.9551,-60.8947,Corumbiara,-10.2483,-62.3538,Theobroma
110007,120001,1,-12.9551,-60.8947,Corumbiara,-9.82581,-66.8972,Acrelândia
110007,130014,1,-12.9551,-60.8947,Corumbiara,-7.19409,-59.896,Apuí
110007,130170,3,-12.9551,-60.8947,Corumbiara,-7.51171,-63.0327,Humaitá
110007,130270,11,-12.9551,-60.8947,Corumbiara,-5.80462,-61.2895,Manicoré
110007,510140,2,-12.9551,-60.8947,Corumbiara,-10.1723,-59.4568,Aripuanã
110007,510325,8,-12.9551,-60.8947,Corumbiara,-9.46121,-59.2252,Colniza
110007,510330,4,-12.9551,-60.8947,Corumbiara,-13.6614,-59.7848,Comodoro
110007,510515,2,-12.9551,-60.8947,Corumbiara,-11.3728,-58.7483,Juína
110007,510675,4,-12.9551,-60.8947,Corumbiara,-15.2219,-59.3435,Pontes e Lacerda
110008,110002,7,-12.4367,-64.228,Costa Marques,-9.90571,-63.0325,Ariquemes
110008,110004,7,-12.4367,-64.228,Costa Marques,-11.4343,-61.4562,Cacoal
110008,110008,6797,-12.4367,-64.228,Costa Marques,-12.4367,-64.228,Costa Marques
110008,110009,2,-12.4367,-64.228,Costa Marques,-11.5266,-61.0252,Espigão D'Oeste
110008,110010,282,-12.4367,-64.228,Costa Marques,-10.7889,-65.3296,Guajará-Mirim
110008,110011,1,-12.4367,-64.228,Costa Marques,-10.4318,-62.4788,Jaru
110008,110012,4,-12.4367,-64.228,Costa Marques,-10.8777,-61.9322,Ji-Paraná
110008,110013,2,-12.4367,-64.228,Costa Marques,-9.44363,-61.9818,Machadinho D'Oeste
110008,110020,32,-12.4367,-64.228,Costa Marques,-8.76077,-63.8999,Porto Velho
110008,110025,1,-12.4367,-64.228,Costa Marques,-11.169,-61.8986,Presidente Médici
110008,110028,2,-12.4367,-64.228,Costa Marques,-11.7271,-61.7714,Rolim de Moura
110008,110029,1,-12.4367,-64.228,Costa Marques,-11.9074,-61.7777,Santa Luzia D'Oeste
110008,110030,1,-12.4367,-64.228,Costa Marques,-12.7502,-60.1488,Vilhena
110008,110032,1,-12.4367,-64.228,Costa Marques,-11.6953,-62.7192,São Miguel do Guaporé
110008,110033,3,-12.4367,-64.228,Costa Marques,-10.4077,-65.3346,Nova Mamoré
110008,110034,2,-12.4367,-64.228,Costa Marques,-11.3463,-62.2847,Alvorada D'Oeste
110008,110045,2,-12.4367,-64.228,Costa Marques,-10.1943,-63.8324,Buritis
110008,110050,1,-12.4367,-64.228,Costa Marques,-11.6961,-61.9951,Novo Horizonte do Oeste
110008,110080,13,-12.4367,-64.228,Costa Marques,-8.7907,-63.7005,Candeias do Jamari
110008,110090,1,-12.4367,-64.228,Costa Marques,-11.4253,-61.9482,Castanheiras
110008,110094,4,-12.4367,-64.228,Costa Marques,-9.36065,-62.5846,Cujubim
110008,110145,1,-12.4367,-64.228,Costa Marques,-12.1754,-61.6032,Parecis
110008,110146,1,-12.4367,-64.228,Costa Marques,-13.4823,-61.0471,Pimenteiras do Oeste
110008,110149,381,-12.4367,-64.228,Costa Marques,-12.052,-63.568,São Francisco do Guaporé
110008,110150,4,-12.4367,-64.228,Costa Marques,-11.8055,-63.0182,Seringueiras
110008,130170,4,-12.4367,-64.228,Costa Marques,-7.51171,-63.0327,Humaitá
110008,130260,1,-12.4367,-64.228,Costa Marques,-3.11866,-60.0212,Manaus
110008,150375,1,-12.4367,-64.228,Costa Marques,-6.21469,-57.7544,Jacareacanga
110008,251390,1,-12.4367,-64.228,Costa Marques,-6.48529,-37.4488,São Bento
110008,510025,5,-12.4367,-64.228,Costa Marques,-9.86674,-56.0867,Alta Floresta
110008,510250,1,-12.4367,-64.228,Costa Marques,-16.0764,-57.6818,Cáceres
110008,510320,1,-12.4367,-64.228,Costa Marques,-10.8135,-55.461,Colíder
110008,510325,13,-12.4367,-64.228,Costa Marques,-9.46121,-59.2252,Colniza
110008,510340,6,-12.4367,-64.228,Costa Marques,-15.601,-56.0974,Cuiabá
110008,510515,2,-12.4367,-64.228,Costa Marques,-11.3728,-58.7483,Juína
110008,510675,3,-12.4367,-64.228,Costa Marques,-15.2219,-59.3435,Pontes e Lacerda
110008,510787,2,-12.4367,-64.228,Costa Marques,-12.9892,-58.7645,Sapezal
110009,110002,97,-11.5266,-61.0252,Espigão D'Oeste,-9.90571,-63.0325,Ariquemes
110009,110004,7,-11.5266,-61.0252,Espigão D'Oeste,-11.4343,-61.4562,Cacoal
110009,110005,1,-11.5266,-61.0252,Espigão D'Oeste,-13.187,-60.8168,Cerejeiras
110009,110008,13,-11.5266,-61.0252,Espigão D'Oeste,-12.4367,-64.228,Costa Marques
110009,110009,1906,-11.5266,-61.0252,Espigão D'Oeste,-11.5266,-61.0252,Espigão D'Oeste
110009,110010,17,-11.5266,-61.0252,Espigão D'Oeste,-10.7889,-65.3296,Guajará-Mirim
110009,110011,12,-11.5266,-61.0252,Espigão D'Oeste,-10.4318,-62.4788,Jaru
110009,110012,6,-11.5266,-61.0252,Espigão D'Oeste,-10.8777,-61.9322,Ji-Paraná
110009,110013,54,-11.5266,-61.0252,Espigão D'Oeste,-9.44363,-61.9818,Machadinho D'Oeste
110009,110015,1,-11.5266,-61.0252,Espigão D'Oeste,-10.7167,-62.2565,Ouro Preto do Oeste
110009,110018,73,-11.5266,-61.0252,Espigão D'Oeste,-11.672,-61.198,Pimenta Bueno
110009,110020,184,-11.5266,-61.0252,Espigão D'Oeste,-8.76077,-63.8999,Porto Velho
110009,110025,1,-11.5266,-61.0252,Espigão D'Oeste,-11.169,-61.8986,Presidente Médici
110009,110030,2,-11.5266,-61.0252,Espigão D'Oeste,-12.7502,-60.1488,Vilhena
110009,110033,59,-11.5266,-61.0252,Espigão D'Oeste,-10.4077,-65.3346,Nova Mamoré
110009,110034,1,-11.5266,-61.0252,Espigão D'Oeste,-11.3463,-62.2847,Alvorada D'Oeste
110009,110037,3,-11.5266,-61.0252,Espigão D'Oeste,-12.132,-61.835,Alto Alegre dos Parecis
110009,110040,1,-11.5266,-61.0252,Espigão D'Oeste,-9.71429,-63.3188,Alto Paraíso
110009,110045,134,-11.5266,-61.0252,Espigão D'Oeste,-10.1943,-63.8324,Buritis
110009,110070,11,-11.5266,-61.0252,Espigão D'Oeste,-10.5712,-63.6266,Campo Novo de Rondônia
110009,110080,19,-11.5266,-61.0252,Espigão D'Oeste,-8.7907,-63.7005,Candeias do Jamari
110009,110090,1,-11.5266,-61.0252,Espigão D'Oeste,-11.4253,-61.9482,Castanheiras
110009,110092,2,-11.5266,-61.0252,Espigão D'Oeste,-12.5611,-60.8877,Chupinguaia
110009,110094,9,-11.5266,-61.0252,Espigão D'Oeste,-9.36065,-62.5846,Cujubim
110009,110110,1,-11.5266,-61.0252,Espigão D'Oeste,-9.19687,-63.1809,Itapuã do Oeste
110009,110140,1,-11.5266,-61.0252,Espigão D'Oeste,-10.2458,-63.29,Monte Negro
110009,110143,1,-11.5266,-61.0252,Espigão D'Oeste,-10.9068,-62.5564,Nova União
110009,110145,1,-11.5266,-61.0252,Espigão D'Oeste,-12.1754,-61.6032,Parecis
110009,110149,2,-11.5266,-61.0252,Espigão D'Oeste,-12.052,-63.568,São Francisco do Guaporé
110009,110175,1,-11.5266,-61.0252,Espigão D'Oeste,-9.86215,-62.1876,Vale do Anari
110009,120017,1,-11.5266,-61.0252,Espigão D'Oeste,-10.566,-67.686,Capixaba
110009,120040,2,-11.5266,-61.0252,Espigão D'Oeste,-9.97499,-67.8243,Rio Branco
110009,120080,1,-11.5266,-61.0252,Espigão D'Oeste,-9.58138,-67.5478,Porto Acre
110009,130014,12,-11.5266,-61.0252,Espigão D'Oeste,-7.19409,-59.896,Apuí
110009,130068,1,-11.5266,-61.0252,Espigão D'Oeste,-2.97409,-57.5873,Boa Vista do Ramos
110009,130170,19,-11.5266,-61.0252,Espigão D'Oeste,-7.51171,-63.0327,Humaitá
110009,130260,7,-11.5266,-61.0252,Espigão D'Oeste,-3.11866,-60.0212,Manaus
110009,130270,3,-11.5266,-61.0252,Espigão D'Oeste,-5.80462,-61.2895,Manicoré
110009,130330,1,-11.5266,-61.0252,Espigão D'Oeste,-5.12593,-60.3732,Novo Aripuanã
110009,130370,1,-11.5266,-61.0252,Espigão D'Oeste,-3.09544,-67.9463,Santo Antônio do Içá
110009,140010,1,-11.5266,-61.0252,Espigão D'Oeste,2.82384,-60.6753,Boa Vista
110009,150060,2,-11.5266,-61.0252,Espigão D'Oeste,-3.20407,-52.21,Altamira
110009,150276,1,-11.5266,-61.0252,Espigão D'Oeste,-7.81097,-50.7698,Cumaru do Norte
110009,150360,1,-11.5266,-61.0252,Espigão D'Oeste,-4.2667,-55.9926,Itaituba
110009,150375,7,-11.5266,-61.0252,Espigão D'Oeste,-6.21469,-57.7544,Jacareacanga
110009,500793,1,-11.5266,-61.0252,Espigão D'Oeste,-17.5698,-54.7551,Sonora
110009,510140,59,-11.5266,-61.0252,Espigão D'Oeste,-10.1723,-59.4568,Aripuanã
110009,510268,1,-11.5266,-61.0252,Espigão D'Oeste,-13.7242,-59.2858,Campos de Júlio
110009,510325,122,-11.5266,-61.0252,Espigão D'Oeste,-9.46121,-59.2252,Colniza
110009,510515,4,-11.5266,-61.0252,Espigão D'Oeste,-11.3728,-58.7483,Juína
110009,510615,1,-11.5266,-61.0252,Espigão D'Oeste,-9.84977,-57.8139,Nova Bandeirantes
110009,510623,1,-11.5266,-61.0252,Espigão D'Oeste,-14.7889,-57.2886,Nova Olímpia
110009,510675,20,-11.5266,-61.0252,Espigão D'Oeste,-15.2219,-59.3435,Pontes e Lacerda
110009,510757,13,-11.5266,-61.0252,Espigão D'Oeste,-10.8376,-61.4697,Rondolândia
110009,510880,1,-11.5266,-61.0252,Espigão D'Oeste,-10.312,-55.4061,Nova Guarita
110010,110002,28,-10.7889,-65.3296,Guajará-Mirim,-9.90571,-63.0325,Ariquemes
110010,110004,1,-10.7889,-65.3296,Guajará-Mirim,-11.4343,-61.4562,Cacoal
110010,110005,1,-10.7889,-65.3296,Guajará-Mirim,-13.187,-60.8168,Cerejeiras
110010,110008,53,-10.7889,-65.3296,Guajará-Mirim,-12.4367,-64.228,Costa Marques
110010,110009,3,-10.7889,-65.3296,Guajará-Mirim,-11.5266,-61.0252,Espigão D'Oeste
110010,110010,25067,-10.7889,-65.3296,Guajará-Mirim,-10.7889,-65.3296,Guajará-Mirim
110010,110011,3,-10.7889,-65.3296,Guajará-Mirim,-10.4318,-62.4788,Jaru
110010,110012,4,-10.7889,-65.3296,Guajará-Mirim,-10.8777,-61.9322,Ji-Paraná
110010,110013,13,-10.7889,-65.3296,Guajará-Mirim,-9.44363,-61.9818,Machadinho D'Oeste
110010,110015,3,-10.7889,-65.3296,Guajará-Mirim,-10.7167,-62.2565,Ouro Preto do Oeste
110010,110020,1591,-10.7889,-65.3296,Guajará-Mirim,-8.76077,-63.8999,Porto Velho
110010,110025,1,-10.7889,-65.3296,Guajará-Mirim,-11.169,-61.8986,Presidente Médici
110010,110026,1,-10.7889,-65.3296,Guajará-Mirim,-9.69965,-62.9011,Rio Crespo
110010,110028,1,-10.7889,-65.3296,Guajará-Mirim,-11.7271,-61.7714,Rolim de Moura
110010,110030,2,-10.7889,-65.3296,Guajará-Mirim,-12.7502,-60.1488,Vilhena
110010,110032,1,-10.7889,-65.3296,Guajará-Mirim,-11.6953,-62.7192,São Miguel do Guaporé
110010,110033,2195,-10.7889,-65.3296,Guajará-Mirim,-10.4077,-65.3346,Nova Mamoré
110010,110040,1,-10.7889,-65.3296,Guajará-Mirim,-9.71429,-63.3188,Alto Paraíso
110010,110045,11,-10.7889,-65.3296,Guajará-Mirim,-10.1943,-63.8324,Buritis
110010,110070,2,-10.7889,-65.3296,Guajará-Mirim,-10.5712,-63.6266,Campo Novo de Rondônia
110010,110080,64,-10.7889,-65.3296,Guajará-Mirim,-8.7907,-63.7005,Candeias do Jamari
110010,110094,4,-10.7889,-65.3296,Guajará-Mirim,-9.36065,-62.5846,Cujubim
110010,110110,11,-10.7889,-65.3296,Guajará-Mirim,-9.19687,-63.1809,Itapuã do Oeste
110010,110140,3,-10.7889,-65.3296,Guajará-Mirim,-10.2458,-63.29,Monte Negro
110010,110146,4,-10.7889,-65.3296,Guajará-Mirim,-13.4823,-61.0471,Pimenteiras do Oeste
110010,110149,13,-10.7889,-65.3296,Guajará-Mirim,-12.052,-63.568,São Francisco do Guaporé
110010,110150,2,-10.7889,-65.3296,Guajará-Mirim,-11.8055,-63.0182,Seringueiras
110010,110175,1,-10.7889,-65.3296,Guajará-Mirim,-9.86215,-62.1876,Vale do Anari
110010,110180,1,-10.7889,-65.3296,Guajará-Mirim,-10.4465,-62.1352,Vale do Paraíso
110010,120001,2,-10.7889,-65.3296,Guajará-Mirim,-9.82581,-66.8972,Acrelândia
110010,120013,1,-10.7889,-65.3296,Guajará-Mirim,-9.81528,-67.955,Bujari
110010,120020,1,-10.7889,-65.3296,Guajará-Mirim,-7.62762,-72.6756,Cruzeiro do Sul
110010,120040,29,-10.7889,-65.3296,Guajará-Mirim,-9.97499,-67.8243,Rio Branco
110010,130014,3,-10.7889,-65.3296,Guajará-Mirim,-7.19409,-59.896,Apuí
110010,130070,1,-10.7889,-65.3296,Guajará-Mirim,-8.74232,-67.3919,Boca do Acre
110010,130090,4,-10.7889,-65.3296,Guajará-Mirim,-6.52582,-64.3953,Canutama
110010,130115,1,-10.7889,-65.3296,Guajará-Mirim,-3.314,-59.5557,Careiro da Várzea
110010,130170,57,-10.7889,-65.3296,Guajará-Mirim,-7.51171,-63.0327,Humaitá
110010,130240,18,-10.7889,-65.3296,Guajará-Mirim,-7.26413,-64.7948,Lábrea
110010,130260,17,-10.7889,-65.3296,Guajará-Mirim,-3.11866,-60.0212,Manaus
110010,130270,2,-10.7889,-65.3296,Guajará-Mirim,-5.80462,-61.2895,Manicoré
110010,130290,1,-10.7889,-65.3296,Guajará-Mirim,-3.39289,-57.7067,Maués
110010,130330,3,-10.7889,-65.3296,Guajará-Mirim,-5.12593,-60.3732,Novo Aripuanã
